Time	Fish Count	Bear Count
2138	17		16
2139	17		16
2140	17		16
2141	17		16
2142	17		16
2143	17		16
2144	17		16
2145	17		16
2146	17		16
2147	17		16
2148	17		16
2149	17		16
2150	17		16
2151	17		16
2152	16		16
2153	16		16
2154	16		16
2155	16		16
2156	16		16
2157	16		16
2158	16		16
2159	16		16
2160	16		16
2161	16		16
2162	15		16
2163	15		16
2164	15		16
2165	15		16
2166	15		16
2167	15		16
2168	15		16
2169	15		16
2170	15		16
2171	15		16
2172	15		16
2173	15		16
2174	15		16
2175	15		16
2176	15		16
2177	15		16
2178	15		16
2179	15		16
2180	15		16
2181	15		16
2182	15		16
2183	15		16
2184	15		16
2185	15		16
2186	15		16
2187	15		16
2188	15		16
2189	15		16
2190	15		16
2191	15		16
2192	15		16
2193	15		16
2194	15		16
2195	15		16
2196	15		16
2197	15		16
2198	15		16
2199	15		16
2200	15		16
2201	15		16
2202	15		16
2203	15		16
2204	15		16
2205	15		16
2206	15		16
2207	15		16
2208	15		16
2209	15		16
2210	15		16
2211	15		16
2212	15		16
2213	15		16
2214	15		16
2215	15		16
2216	15		16
2217	15		16
2218	15		16
2219	15		16
2220	15		16
2221	15		16
2222	15		16
2223	15		16
2224	15		16
2225	15		16
2226	15		16
2227	15		16
2228	15		16
2229	15		16
2230	15		16
2231	15		16
2232	15		16
2233	15		16
2234	15		16
2235	15		16
2236	15		16
2237	15		16
2238	15		16
2239	15		16
2240	15		16
2241	15		16
2242	15		16
2243	15		16
2244	15		16
2245	15		16
2246	15		16
2247	15		16
2248	15		16
2249	15		16
2250	15		16
2251	15		16
2252	15		16
2253	15		16
2254	15		16
2255	15		16
2256	15		16
2257	15		16
2258	15		16
2259	15		16
2260	15		16
2261	15		16
2262	15		16
2263	15		16
2264	15		16
2265	15		16
2266	15		16
2267	15		16
2268	15		16
2269	15		16
2270	15		16
2271	15		16
2272	15		16
2273	15		16
2274	15		16
2275	15		16
2276	15		16
2277	15		16
2278	15		16
2279	15		16
2280	15		16
2281	15		16
2282	15		15
2283	15		15
2284	15		15
2285	15		15
2286	15		15
2287	15		15
2288	15		15
2289	15		15
2290	15		15
2291	15		15
2292	15		15
2293	15		14
2294	15		14
2295	15		14
2296	15		14
2297	15		14
2298	15		14
2299	15		14
2300	15		14
2301	15		14
2302	15		14
2303	15		14
2304	15		14
2305	15		14
2306	15		14
2307	15		14
2308	15		14
2309	15		14
2310	15		14
2311	15		14
2312	15		14
2313	15		14
2314	15		14
2315	15		14
2316	15		14
2317	15		14
2318	15		14
2319	15		14
2320	15		14
2321	15		14
2322	15		14
2323	15		14
2324	15		14
2325	15		14
2326	15		14
2327	15		14
2328	15		14
2329	15		14
2330	15		14
2331	15		14
2332	15		14
2333	15		14
2334	15		14
2335	15		14
2336	15		14
2337	15		14
2338	15		14
2339	15		14
2340	15		14
2341	15		14
2342	15		14
2343	15		14
2344	15		14
2345	15		14
2346	15		14
2347	15		14
2348	15		14
2349	15		14
2350	15		14
2351	15		14
2352	15		14
2353	15		14
2354	15		14
2355	15		14
2356	15		14
2357	15		15
2358	15		15
2359	15		15
2360	15		15
2361	15		15
2362	15		15
2363	15		15
2364	15		15
2365	15		15
2366	15		15
2367	15		15
2368	15		15
2369	15		15
2370	15		15
2371	15		15
2372	15		15
2373	15		15
2374	15		15
2375	15		15
2376	15		15
2377	15		15
2378	15		15
2379	15		15
2380	15		15
2381	15		15
2382	15		15
2383	15		15
2384	15		15
2385	15		15
2386	15		15
2387	16		15
2388	16		15
2389	16		15
2390	16		15
2391	16		15
2392	16		15
2393	16		15
2394	16		15
2395	16		15
2396	16		15
2397	16		15
2398	16		15
2399	16		15
2400	16		15
2401	16		15
2402	16		15
2403	16		15
2404	16		15
2405	16		15
2406	16		15
2407	16		15
2408	16		15
2409	16		15
2410	16		15
2411	16		15
2412	16		15
2413	16		15
2414	16		15
2415	16		15
2416	16		15
2417	17		15
2418	17		15
2419	17		15
2420	17		15
2421	17		15
2422	17		15
2423	17		15
2424	17		15
2425	17		15
2426	17		15
2427	17		15
2428	17		15
2429	17		15
2430	17		15
2431	17		15
2432	17		15
2433	17		15
2434	17		15
2435	17		15
2436	17		15
2437	17		15
2438	17		15
2439	17		15
2440	17		15
2441	17		15
2442	17		15
2443	17		15
2444	17		15
2445	17		15
2446	17		15
2447	17		15
2448	17		15
2449	17		15
2450	17		15
2451	17		15
2452	17		15
2453	17		15
2454	17		15
2455	17		15
2456	17		15
2457	17		15
2458	17		15
2459	17		15
2460	17		15
2461	17		15
2462	17		15
2463	17		15
2464	17		15
2465	17		15
2466	17		15
2467	17		15
2468	17		15
2469	17		15
2470	17		15
2471	17		15
2472	17		15
2473	17		15
2474	17		15
2475	17		15
2476	17		15
2477	17		15
2478	17		15
2479	17		15
2480	17		15
2481	17		15
2482	17		15
2483	17		15
2484	17		15
2485	17		15
2486	17		15
2487	17		15
2488	17		15
2489	17		15
2490	17		15
2491	17		15
2492	17		15
2493	17		15
2494	17		15
2495	17		15
2496	17		15
2497	17		15
2498	17		15
2499	17		15
